jahr,region,bundesland_code,icd_code,icd_bezeichnung,sterbefaelle,sterbefaelle_je_100k,sterbefaelle_je_100k_altersstand
2023,Berlin,DE-BE,G00-H95,G00-H95 Krankheiten des Nervensystems und der Sinnesorgane,1426,39.1,44.2
2023,Berlin,DE-BE,I00-I99,I00-I99 Krankheiten des Kreislaufsystems,11720,321.3,369.0
2023,Berlin,DE-BE,J00-J99,J00-J99 Krankheiten des Atmungssystems,3050,83.6,95.6
2023,Berlin,DE-BE,K00-K93,K00-K93 Krankheiten des Verdauungssystems,1689,46.3,52.7
2023,Berlin,DE-BE,L00-L99,L00-L99 Krankheiten der Haut und der Unterhaut,79,2.2,2.5
2023,Berlin,DE-BE,M00-M99,M00-M99 Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,210,5.8,6.6
2023,Berlin,DE-BE,N00-N99,N00-N99 Krankheiten des Urogenitalsystems,986,27.0,31.0
2023,Berlin,DE-BE,O00-O99,"O00-O99 Schwangerschaft, Geburt und Wochenbett",,,
2023,Berlin,DE-BE,P00-P96,"P00-P96 Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",53,1.5,1.4
2023,Berlin,DE-BE,Q00-Q99,"Q00-Q99 Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",72,2.0,2.1
2023,Berlin,DE-BE,R00-R99,"R00-R99 Symptome und abnorme klinische und Laborbefunde, die andernorts nicht klassifiziert sind",1753,48.1,54.4
2023,Berlin,DE-BE,S00-T98,"S00-T98 Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",1992,54.6,60.0
2023,Berlin,DE-BE,U00-U99,U00-U99 Schlüsselnummern für besondere Zwecke,934,25.6,29.2
2023,Brandenburg,DE-BB,,Alle Krankheiten und Folgen äußerer Ursachen,36622,1436.3,1263.7
2023,Brandenburg,DE-BB,A00-B99,A00-B99 Bestimmte infektiöse und parasitäre Krankheiten,543,21.3,18.7
2023,Brandenburg,DE-BB,C00-D48,C00-D48 Neubildungen,8689,340.8,298.4
2023,Brandenburg,DE-BB,D50-D90,D50-D90 Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,140,5.5,4.8
2023,Brandenburg,DE-BB,E00-E90,"E00-E90 Endokrine, Ernährungs- und Stoffwechselkrankheiten",1176,46.1,40.5
2023,Brandenburg,DE-BB,F00-F99,F00-F99 Psychische und Verhaltensstörungen,2045,80.2,70.5
2023,Brandenburg,DE-BB,G00-H95,G00-H95 Krankheiten des Nervensystems und der Sinnesorgane,1287,50.5,44.5
2023,Brandenburg,DE-BB,I00-I99,I00-I99 Krankheiten des Kreislaufsystems,13063,512.3,449.5
2023,Brandenburg,DE-BB,J00-J99,J00-J99 Krankheiten des Atmungssystems,2354,92.3,80.8
2023,Brandenburg,DE-BB,K00-K93,K00-K93 Krankheiten des Verdauungssystems,1741,68.3,60.3
2023,Brandenburg,DE-BB,L00-L99,L00-L99 Krankheiten der Haut und der Unterhaut,83,3.3,2.9
2023,Brandenburg,DE-BB,M00-M99,M00-M99 Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,198,7.8,6.9
2023,Brandenburg,DE-BB,N00-N99,N00-N99 Krankheiten des Urogenitalsystems,987,38.7,33.9
2023,Brandenburg,DE-BB,O00-O99,"O00-O99 Schwangerschaft, Geburt und Wochenbett",,,
2023,Brandenburg,DE-BB,P00-P96,"P00-P96 Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",33,1.3,1.8
2023,Brandenburg,DE-BB,Q00-Q99,"Q00-Q99 Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",54,2.1,2.1
2023,Brandenburg,DE-BB,R00-R99,"R00-R99 Symptome und abnorme klinische und Laborbefunde, die andernorts nicht klassifiziert sind",1480,58.0,52.1
2023,Brandenburg,DE-BB,S00-T98,"S00-T98 Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",1909,74.9,67.2
2023,Brandenburg,DE-BB,U00-U99,U00-U99 Schlüsselnummern für besondere Zwecke,838,32.9,28.6
2023,Bremen,DE-HB,,Alle Krankheiten und Folgen äußerer Ursachen,8528,1219.7,1305.8
2023,Bremen,DE-HB,A00-B99,A00-B99 Bestimmte infektiöse und parasitäre Krankheiten,154,22.0,23.4
2023,Bremen,DE-HB,C00-D48,C00-D48 Neubildungen,2009,287.3,307.8
2023,Bremen,DE-HB,D50-D90,D50-D90 Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,73,10.4,11.1
2023,Bremen,DE-HB,E00-E90,"E00-E90 Endokrine, Ernährungs- und Stoffwechselkrankheiten",394,56.3,60.3
2023,Bremen,DE-HB,F00-F99,F00-F99 Psychische und Verhaltensstörungen,609,87.1,93.2
2023,Bremen,DE-HB,G00-H95,G00-H95 Krankheiten des Nervensystems und der Sinnesorgane,292,41.8,44.6
2023,Bremen,DE-HB,I00-I99,I00-I99 Krankheiten des Kreislaufsystems,2881,412.0,442.6
2023,Bremen,DE-HB,J00-J99,J00-J99 Krankheiten des Atmungssystems,610,87.2,93.0
2023,Bremen,DE-HB,K00-K93,K00-K93 Krankheiten des Verdauungssystems,362,51.8,55.5
2023,Bremen,DE-HB,L00-L99,L00-L99 Krankheiten der Haut und der Unterhaut,18,2.6,2.8
2023,Bremen,DE-HB,M00-M99,M00-M99 Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,76,10.9,11.7
2023,Bremen,DE-HB,N00-N99,N00-N99 Krankheiten des Urogenitalsystems,167,23.9,25.6
2023,Bremen,DE-HB,O00-O99,"O00-O99 Schwangerschaft, Geburt und Wochenbett",,,
2023,Bremen,DE-HB,P00-P96,"P00-P96 Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",12,1.7,1.7
2023,Bremen,DE-HB,Q00-Q99,"Q00-Q99 Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",20,2.9,2.9
2023,Bremen,DE-HB,R00-R99,"R00-R99 Symptome und abnorme klinische und Laborbefunde, die andernorts nicht klassifiziert sind",272,38.9,41.6
2023,Bremen,DE-HB,S00-T98,"S00-T98 Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",354,50.6,53.6
2023,Bremen,DE-HB,U00-U99,U00-U99 Schlüsselnummern für besondere Zwecke,225,32.2,34.3
2023,Hamburg,DE-HH,,Alle Krankheiten und Folgen äußerer Ursachen,19469,1056.9,1239.6
2023,Hamburg,DE-HH,A00-B99,A00-B99 Bestimmte infektiöse und parasitäre Krankheiten,318,17.3,20.1
2023,Hamburg,DE-HH,C00-D48,C00-D48 Neubildungen,4676,253.8,302.1
2023,Hamburg,DE-HH,D50-D90,D50-D90 Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,84,4.6,5.3
2023,Hamburg,DE-HH,E00-E90,"E00-E90 Endokrine, Ernährungs- und Stoffwechselkrankheiten",649,35.2,41.3
2023,Hamburg,DE-HH,F00-F99,F00-F99 Psychische und Verhaltensstörungen,1404,76.2,88.2
2023,Hamburg,DE-HH,G00-H95,G00-H95 Krankheiten des Nervensystems und der Sinnesorgane,664,36.0,42.6
2023,Hamburg,DE-HH,I00-I99,I00-I99 Krankheiten des Kreislaufsystems,5428,294.7,344.7
2023,Hamburg,DE-HH,J00-J99,J00-J99 Krankheiten des Atmungssystems,1525,82.8,98.1
2023,Hamburg,DE-HH,K00-K93,K00-K93 Krankheiten des Verdauungssystems,857,46.5,54.5
2023,Hamburg,DE-HH,L00-L99,L00-L99 Krankheiten der Haut und der Unterhaut,66,3.6,4.2
2023,Hamburg,DE-HH,M00-M99,M00-M99 Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,162,8.8,10.4
2023,Hamburg,DE-HH,N00-N99,N00-N99 Krankheiten des Urogenitalsystems,669,36.3,42.5
2023,Hamburg,DE-HH,O00-O99,"O00-O99 Schwangerschaft, Geburt und Wochenbett",,,
2023,Hamburg,DE-HH,P00-P96,"P00-P96 Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",44,2.4,2.2
2023,Hamburg,DE-HH,Q00-Q99,"Q00-Q99 Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",49,2.7,2.8
2023,Hamburg,DE-HH,R00-R99,"R00-R99 Symptome und abnorme klinische und Laborbefunde, die andernorts nicht klassifiziert sind",852,46.3,54.7
2023,Hamburg,DE-HH,S00-T98,"S00-T98 Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",1493,81.0,92.3
2023,Hamburg,DE-HH,U00-U99,U00-U99 Schlüsselnummern für besondere Zwecke,528,28.7,33.7
2023,Hessen,DE-HE,,Alle Krankheiten und Folgen äußerer Ursachen,73058,1168.5,1227.0
2023,Hessen,DE-HE,A00-B99,A00-B99 Bestimmte infektiöse und parasitäre Krankheiten,1266,20.2,21.2
2023,Hessen,DE-HE,C00-D48,C00-D48 Neubildungen,16920,270.6,282.4
2023,Hessen,DE-HE,D50-D90,D50-D90 Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,424,6.8,7.1
2023,Hessen,DE-HE,E00-E90,"E00-E90 Endokrine, Ernährungs- und Stoffwechselkrankheiten",2836,45.4,47.7
2023,Hessen,DE-HE,F00-F99,F00-F99 Psychische und Verhaltensstörungen,4790,76.6,81.0
2023,Hessen,DE-HE,G00-H95,G00-H95 Krankheiten des Nervensystems und der Sinnesorgane,2658,42.5,44.7
2023,Hessen,DE-HE,I00-I99,I00-I99 Krankheiten des Kreislaufsystems,25869,413.8,436.5
2023,Hessen,DE-HE,J00-J99,J00-J99 Krankheiten des Atmungssystems,5071,81.1,85.2
2023,Hessen,DE-HE,K00-K93,K00-K93 Krankheiten des Verdauungssystems,2962,47.4,49.4
2023,Hessen,DE-HE,L00-L99,L00-L99 Krankheiten der Haut und der Unterhaut,164,2.6,2.8
2023,Hessen,DE-HE,M00-M99,M00-M99 Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,410,6.6,6.9
2023,Hessen,DE-HE,N00-N99,N00-N99 Krankheiten des Urogenitalsystems,2155,34.5,36.4
2023,Hessen,DE-HE,O00-O99,"O00-O99 Schwangerschaft, Geburt und Wochenbett",,,
2023,Hessen,DE-HE,P00-P96,"P00-P96 Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",110,1.8,1.8
2023,Hessen,DE-HE,Q00-Q99,"Q00-Q99 Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",132,2.1,2.1
2023,Hessen,DE-HE,R00-R99,"R00-R99 Symptome und abnorme klinische und Laborbefunde, die andernorts nicht klassifiziert sind",1916,30.6,31.8
2023,Hessen,DE-HE,S00-T98,"S00-T98 Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",3324,53.2,55.3
2023,Hessen,DE-HE,U00-U99,U00-U99 Schlüsselnummern für besondere Zwecke,2051,32.8,34.6
2023,Mecklenburg-Vorpommern,DE-MV,,Alle Krankheiten und Folgen äußerer Ursachen,24005,1522.2,1307.4
2023,Mecklenburg-Vorpommern,DE-MV,A00-B99,A00-B99 Bestimmte infektiöse und parasitäre Krankheiten,297,18.8,16.1
2023,Mecklenburg-Vorpommern,DE-MV,C00-D48,C00-D48 Neubildungen,5998,380.3,324.1
2023,Mecklenburg-Vorpommern,DE-MV,D50-D90,D50-D90 Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,59,3.7,3.1
2023,Mecklenburg-Vorpommern,DE-MV,E00-E90,"E00-E90 Endokrine, Ernährungs- und Stoffwechselkrankheiten",892,56.6,48.4
2023,Mecklenburg-Vorpommern,DE-MV,F00-F99,F00-F99 Psychische und Verhaltensstörungen,1633,103.5,89.7
2023,Mecklenburg-Vorpommern,DE-MV,G00-H95,G00-H95 Krankheiten des Nervensystems und der Sinnesorgane,819,51.9,44.9
2023,Mecklenburg-Vorpommern,DE-MV,I00-I99,I00-I99 Krankheiten des Kreislaufsystems,8749,554.8,474.6
2023,Mecklenburg-Vorpommern,DE-MV,J00-J99,J00-J99 Krankheiten des Atmungssystems,1489,94.4,80.2
2023,Mecklenburg-Vorpommern,DE-MV,K00-K93,K00-K93 Krankheiten des Verdauungssystems,1229,77.9,67.6
2023,Mecklenburg-Vorpommern,DE-MV,L00-L99,L00-L99 Krankheiten der Haut und der Unterhaut,30,1.9,1.6
2023,Mecklenburg-Vorpommern,DE-MV,M00-M99,M00-M99 Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,106,6.7,5.8
2023,Mecklenburg-Vorpommern,DE-MV,N00-N99,N00-N99 Krankheiten des Urogenitalsystems,546,34.6,29.6
2023,Mecklenburg-Vorpommern,DE-MV,O00-O99,"O00-O99 Schwangerschaft, Geburt und Wochenbett",,,
2023,Mecklenburg-Vorpommern,DE-MV,P00-P96,"P00-P96 Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",14,0.9,1.2
2023,Mecklenburg-Vorpommern,DE-MV,Q00-Q99,"Q00-Q99 Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",32,2.0,1.9
2023,Mecklenburg-Vorpommern,DE-MV,R00-R99,"R00-R99 Symptome und abnorme klinische und Laborbefunde, die andernorts nicht klassifiziert sind",456,28.9,26.2
2023,Mecklenburg-Vorpommern,DE-MV,S00-T98,"S00-T98 Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",966,61.3,55.0
2023,Mecklenburg-Vorpommern,DE-MV,U00-U99,U00-U99 Schlüsselnummern für besondere Zwecke,690,43.8,37.2
2023,Niedersachsen,DE-NI,,Alle Krankheiten und Folgen äußerer Ursachen,105071,1314.1,1290.2
2023,Niedersachsen,DE-NI,A00-B99,A00-B99 Bestimmte infektiöse und parasitäre Krankheiten,1576,19.7,19.3
2023,Niedersachsen,DE-NI,C00-D48,C00-D48 Neubildungen,23959,299.7,293.8
2023,Niedersachsen,DE-NI,D50-D90,D50-D90 Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,431,5.4,5.3
2023,Niedersachsen,DE-NI,E00-E90,"E00-E90 Endokrine, Ernährungs- und Stoffwechselkrankheiten",3794,47.5,46.6
2023,Niedersachsen,DE-NI,F00-F99,F00-F99 Psychische und Verhaltensstörungen,7888,98.7,96.9
2023,Niedersachsen,DE-NI,G00-H95,G00-H95 Krankheiten des Nervensystems und der Sinnesorgane,3587,44.9,44.1
2023,Niedersachsen,DE-NI,I00-I99,I00-I99 Krankheiten des Kreislaufsystems,37516,469.2,460.5
2023,Niedersachsen,DE-NI,J00-J99,J00-J99 Krankheiten des Atmungssystems,8339,104.3,102.3
2023,Niedersachsen,DE-NI,K00-K93,K00-K93 Krankheiten des Verdauungssystems,4182,52.3,51.3
2023,Niedersachsen,DE-NI,L00-L99,L00-L99 Krankheiten der Haut und der Unterhaut,194,2.4,2.4
2023,Niedersachsen,DE-NI,M00-M99,M00-M99 Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,476,6.0,5.8
2023,Niedersachsen,DE-NI,N00-N99,N00-N99 Krankheiten des Urogenitalsystems,3460,43.3,42.4
2023,Niedersachsen,DE-NI,O00-O99,"O00-O99 Schwangerschaft, Geburt und Wochenbett",,,
2023,Niedersachsen,DE-NI,P00-P96,"P00-P96 Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",172,2.2,2.2
2023,Niedersachsen,DE-NI,Q00-Q99,"Q00-Q99 Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",235,2.9,3.0
2023,Niedersachsen,DE-NI,R00-R99,"R00-R99 Symptome und abnorme klinische und Laborbefunde, die andernorts nicht klassifiziert sind",3531,44.2,43.6
2023,Niedersachsen,DE-NI,S00-T98,"S00-T98 Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",3350,41.9,41.3
2023,Niedersachsen,DE-NI,U00-U99,U00-U99 Schlüsselnummern für besondere Zwecke,2381,29.8,29.2
2023,Nordrhein-Westfalen,DE-NW,,Alle Krankheiten und Folgen äußerer Ursachen,226034,1256.4,1280.7
2023,Nordrhein-Westfalen,DE-NW,A00-B99,A00-B99 Bestimmte infektiöse und parasitäre Krankheiten,4707,26.2,26.7
2023,Nordrhein-Westfalen,DE-NW,C00-D48,C00-D48 Neubildungen,53123,295.3,302.3
2023,Nordrhein-Westfalen,DE-NW,D50-D90,D50-D90 Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,1320,7.3,7.5
2023,Nordrhein-Westfalen,DE-NW,E00-E90,"E00-E90 Endokrine, Ernährungs- und Stoffwechselkrankheiten",8338,46.3,47.2
2023,Nordrhein-Westfalen,DE-NW,F00-F99,F00-F99 Psychische und Verhaltensstörungen,16424,91.3,92.6
2023,Nordrhein-Westfalen,DE-NW,G00-H95,G00-H95 Krankheiten des Nervensystems und der Sinnesorgane,9216,51.2,52.5
2023,Nordrhein-Westfalen,DE-NW,I00-I99,I00-I99 Krankheiten des Kreislaufsystems,66677,370.6,376.7
2023,Nordrhein-Westfalen,DE-NW,J00-J99,J00-J99 Krankheiten des Atmungssystems,17333,96.3,98.7
2023,Nordrhein-Westfalen,DE-NW,K00-K93,K00-K93 Krankheiten des Verdauungssystems,9248,51.4,52.3
2023,Nordrhein-Westfalen,DE-NW,L00-L99,L00-L99 Krankheiten der Haut und der Unterhaut,457,2.5,2.6
2023,Nordrhein-Westfalen,DE-NW,M00-M99,M00-M99 Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,1715,9.5,9.7
2023,Nordrhein-Westfalen,DE-NW,N00-N99,N00-N99 Krankheiten des Urogenitalsystems,6552,36.4,37.1
2023,Nordrhein-Westfalen,DE-NW,O00-O99,"O00-O99 Schwangerschaft, Geburt und Wochenbett",,,
2023,Nordrhein-Westfalen,DE-NW,P00-P96,"P00-P96 Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",315,1.8,1.8
2023,Nordrhein-Westfalen,DE-NW,Q00-Q99,"Q00-Q99 Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",495,2.8,2.8
2023,Nordrhein-Westfalen,DE-NW,R00-R99,"R00-R99 Symptome und abnorme klinische und Laborbefunde, die andernorts nicht klassifiziert sind",14131,78.5,80.0
2023,Nordrhein-Westfalen,DE-NW,S00-T98,"S00-T98 Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",10446,58.1,58.9
2023,Nordrhein-Westfalen,DE-NW,U00-U99,U00-U99 Schlüsselnummern für besondere Zwecke,5532,30.7,31.4
2023,Rheinland-Pfalz,DE-RP,,Alle Krankheiten und Folgen äußerer Ursachen,51267,1245.3,1242.5
2023,Rheinland-Pfalz,DE-RP,A00-B99,A00-B99 Bestimmte infektiöse und parasitäre Krankheiten,913,22.2,22.2
2023,Rheinland-Pfalz,DE-RP,C00-D48,C00-D48 Neubildungen,12148,295.1,292.7
2023,Rheinland-Pfalz,DE-RP,D50-D90,D50-D90 Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,304,7.4,7.4
2023,Rheinland-Pfalz,DE-RP,E00-E90,"E00-E90 Endokrine, Ernährungs- und Stoffwechselkrankheiten",1943,47.2,47.0
2023,Rheinland-Pfalz,DE-RP,F00-F99,F00-F99 Psychische und Verhaltensstörungen,3159,76.7,76.8
2023,Rheinland-Pfalz,DE-RP,G00-H95,G00-H95 Krankheiten des Nervensystems und der Sinnesorgane,1944,47.2,47.4
2023,Rheinland-Pfalz,DE-RP,I00-I99,I00-I99 Krankheiten des Kreislaufsystems,18116,440.0,440.1
2023,Rheinland-Pfalz,DE-RP,J00-J99,J00-J99 Krankheiten des Atmungssystems,3665,89.0,88.6
2023,Rheinland-Pfalz,DE-RP,K00-K93,K00-K93 Krankheiten des Verdauungssystems,2272,55.2,54.9
2023,Rheinland-Pfalz,DE-RP,L00-L99,L00-L99 Krankheiten der Haut und der Unterhaut,94,2.3,2.3
2023,Rheinland-Pfalz,DE-RP,M00-M99,M00-M99 Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,402,9.8,9.8
2023,Rheinland-Pfalz,DE-RP,N00-N99,N00-N99 Krankheiten des Urogenitalsystems,1379,33.5,33.7
2023,Rheinland-Pfalz,DE-RP,O00-O99,"O00-O99 Schwangerschaft, Geburt und Wochenbett",,,
2023,Rheinland-Pfalz,DE-RP,P00-P96,"P00-P96 Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",83,2.0,2.1
2023,Rheinland-Pfalz,DE-RP,Q00-Q99,"Q00-Q99 Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",113,2.7,2.7
2023,Rheinland-Pfalz,DE-RP,R00-R99,"R00-R99 Symptome und abnorme klinische und Laborbefunde, die andernorts nicht klassifiziert sind",976,23.7,23.5
2023,Rheinland-Pfalz,DE-RP,S00-T98,"S00-T98 Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",2355,57.2,57.3
2023,Rheinland-Pfalz,DE-RP,U00-U99,U00-U99 Schlüsselnummern für besondere Zwecke,1399,34.0,34.1
2023,Saarland,DE-SL,,Alle Krankheiten und Folgen äußerer Ursachen,14560,1437.4,1327.2
2023,Saarland,DE-SL,A00-B99,A00-B99 Bestimmte infektiöse und parasitäre Krankheiten,287,28.3,26.3
2023,Saarland,DE-SL,C00-D48,C00-D48 Neubildungen,3307,326.5,300.4
2023,Saarland,DE-SL,D50-D90,D50-D90 Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,79,7.8,7.2
2023,Saarland,DE-SL,E00-E90,"E00-E90 Endokrine, Ernährungs- und Stoffwechselkrankheiten",769,75.9,69.9
2023,Saarland,DE-SL,F00-F99,F00-F99 Psychische und Verhaltensstörungen,892,88.1,81.7
2023,Saarland,DE-SL,G00-H95,G00-H95 Krankheiten des Nervensystems und der Sinnesorgane,515,50.8,47.8
2023,Saarland,DE-SL,I00-I99,I00-I99 Krankheiten des Kreislaufsystems,4553,449.5,414.2
2023,Saarland,DE-SL,J00-J99,J00-J99 Krankheiten des Atmungssystems,1097,108.3,99.2
2023,Saarland,DE-SL,K00-K93,K00-K93 Krankheiten des Verdauungssystems,662,65.4,60.4
2023,Saarland,DE-SL,L00-L99,L00-L99 Krankheiten der Haut und der Unterhaut,29,2.9,2.6
2023,Saarland,DE-SL,M00-M99,M00-M99 Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,109,10.8,9.9
2023,Saarland,DE-SL,N00-N99,N00-N99 Krankheiten des Urogenitalsystems,467,46.1,42.4
2023,Saarland,DE-SL,O00-O99,"O00-O99 Schwangerschaft, Geburt und Wochenbett",,,
2023,Saarland,DE-SL,P00-P96,"P00-P96 Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",13,1.3,1.5
2023,Saarland,DE-SL,Q00-Q99,"Q00-Q99 Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",29,2.9,2.9
2023,Saarland,DE-SL,R00-R99,"R00-R99 Symptome und abnorme klinische und Laborbefunde, die andernorts nicht klassifiziert sind",738,72.9,67.4
2023,Saarland,DE-SL,S00-T98,"S00-T98 Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",610,60.2,56.7
2023,Saarland,DE-SL,U00-U99,U00-U99 Schlüsselnummern für besondere Zwecke,403,39.8,36.6
2023,Sachsen,DE-SN,,Alle Krankheiten und Folgen äußerer Ursachen,58101,1433.8,1197.5
2023,Sachsen,DE-SN,A00-B99,A00-B99 Bestimmte infektiöse und parasitäre Krankheiten,729,18.0,14.9
2023,Sachsen,DE-SN,C00-D48,C00-D48 Neubildungen,13256,327.1,280.4
2023,Sachsen,DE-SN,D50-D90,D50-D90 Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,239,5.9,4.9
2023,Sachsen,DE-SN,E00-E90,"E00-E90 Endokrine, Ernährungs- und Stoffwechselkrankheiten",1994,49.2,40.8
2023,Sachsen,DE-SN,F00-F99,F00-F99 Psychische und Verhaltensstörungen,3806,93.9,76.5
2023,Sachsen,DE-SN,G00-H95,G00-H95 Krankheiten des Nervensystems und der Sinnesorgane,2255,55.6,46.3
2023,Sachsen,DE-SN,I00-I99,I00-I99 Krankheiten des Kreislaufsystems,22817,563.1,460.0
2023,Sachsen,DE-SN,J00-J99,J00-J99 Krankheiten des Atmungssystems,3083,76.1,63.2
2023,Sachsen,DE-SN,K00-K93,K00-K93 Krankheiten des Verdauungssystems,2695,66.5,58.3
2023,Sachsen,DE-SN,L00-L99,L00-L99 Krankheiten der Haut und der Unterhaut,122,3.0,2.5
2023,Sachsen,DE-SN,M00-M99,M00-M99 Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,372,9.2,7.6
2023,Sachsen,DE-SN,N00-N99,N00-N99 Krankheiten des Urogenitalsystems,1002,24.7,20.0
2023,Sachsen,DE-SN,O00-O99,"O00-O99 Schwangerschaft, Geburt und Wochenbett",,,
2023,Sachsen,DE-SN,P00-P96,"P00-P96 Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",43,1.1,1.3
2023,Sachsen,DE-SN,Q00-Q99,"Q00-Q99 Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",91,2.2,2.5
2023,Sachsen,DE-SN,R00-R99,"R00-R99 Symptome und abnorme klinische und Laborbefunde, die andernorts nicht klassifiziert sind",958,23.6,21.3
2023,Sachsen,DE-SN,S00-T98,"S00-T98 Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",3417,84.3,72.4
2023,Sachsen,DE-SN,U00-U99,U00-U99 Schlüsselnummern für besondere Zwecke,1219,30.1,24.4
2023,Sachsen-Anhalt,DE-ST,,Alle Krankheiten und Folgen äußerer Ursachen,35577,1656.7,1378.4
2023,Sachsen-Anhalt,DE-ST,A00-B99,A00-B99 Bestimmte infektiöse und parasitäre Krankheiten,396,18.4,15.3
2023,Sachsen-Anhalt,DE-ST,C00-D48,C00-D48 Neubildungen,8625,401.6,334.3
2023,Sachsen-Anhalt,DE-ST,D50-D90,D50-D90 Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,173,8.1,6.8
2023,Sachsen-Anhalt,DE-ST,E00-E90,"E00-E90 Endokrine, Ernährungs- und Stoffwechselkrankheiten",1645,76.6,63.4
2023,Sachsen-Anhalt,DE-ST,F00-F99,F00-F99 Psychische und Verhaltensstörungen,1713,79.8,66.6
2023,Sachsen-Anhalt,DE-ST,G00-H95,G00-H95 Krankheiten des Nervensystems und der Sinnesorgane,1356,63.1,52.4
2023,Sachsen-Anhalt,DE-ST,I00-I99,I00-I99 Krankheiten des Kreislaufsystems,13500,628.7,518.6
2023,Sachsen-Anhalt,DE-ST,J00-J99,J00-J99 Krankheiten des Atmungssystems,1997,93.0,76.0
2023,Sachsen-Anhalt,DE-ST,K00-K93,K00-K93 Krankheiten des Verdauungssystems,1714,79.8,68.0
2023,Sachsen-Anhalt,DE-ST,L00-L99,L00-L99 Krankheiten der Haut und der Unterhaut,57,2.7,2.2
